Hotel Name,Price (SAR),Rating,Reviews,Address,Check-in,Check-out,Search Area,Religious_Context,Latitude,Longitude,Stay_Duration,City_Madinah,City_Makkah,City_Taif,Season_Type_Hajj Peak,Season_Type_Pre-Hajj,Season_Type_Ramadan Season,Season_Type_Regular Umrah,Price_Category_Budget,Price_Category_Mid-Range,Price_Category_Premium,Price_Category_Luxury
أجنحة رفاء الفندقية,-0.03776226061106237,1.9692673841555492,-0.34797074699815955,"Lat: 24.452117899999998, Lng: 39.539024",2026-03-20,2026-03-25,Hotels in Central Madinah,High spiritual tourism season during Ramadan,24.4521179,39.539024,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق إطلالة أحد,-0.12982956384589162,0.21141931320954838,-0.30220451499877676,"Lat: 24.4953301, Lng: 39.6201343",2026-03-20,2026-03-25,Hotels in Central Madinah,High spiritual tourism season during Ramadan,24.4953301,39.6201343,0.0,True,False,False,False,False,True,False,False,True,False,False
Studio King Bed with kitchen,-0.053314169941270015,-0.008311695658702966,-0.3538826433366099,"Lat: 24.452959060668945, Lng: 39.617759704589844",2026-03-20,2026-03-25,Hotels in Central Madinah,High spiritual tourism season during Ramadan,24.452959060668945,39.61775970458984,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق دار الإيمان الحرم,-0.08224072129545623,0.43115032207779774,0.3432114783644571,"Lat: 24.4722187, Lng: 39.613321",2026-03-20,2026-03-25,Hotels in Al Haram Madinah,High spiritual tourism season during Ramadan,24.4722187,39.613321,0.0,True,False,False,False,False,True,False,False,True,False,False
Odst Al Madinah Hotel,0.0026727036474774976,-1.3266977488682032,0.14485716328472667,"Lat: 24.473447300000004, Lng: 39.608188600000005",2026-03-20,2026-03-25,Hotels in Al Haram Madinah,High spiritual tourism season during Ramadan,24.473447300000004,39.608188600000005,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق إيلاف طيبة,0.3547679308833785,-0.667504722263453,0.21508641461562814,"Lat: 24.471191299999997, Lng: 39.6070442",2026-03-20,2026-03-25,Hotels in Al Haram Madinah,High spiritual tourism season during Ramadan,24.4711913,39.6070442,0.0,True,False,False,False,False,True,False,False,False,True,False
فندق آفاق الفضي,-0.10308027979793447,-0.667504722263453,-0.34185499216527987,"Lat: 24.462244, Lng: 39.619344",2026-03-20,2026-03-25,Hotels in Al Haram Madinah,High spiritual tourism season during Ramadan,24.462244,39.619344,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق دار التقوى,-0.08224072129545623,0.650881330946049,0.7594905239891329,"Lat: 24.47122, Lng: 39.6119014",2026-03-20,2026-03-25,Hotels in Al Haram Madinah,High spiritual tourism season during Ramadan,24.47122,39.6119014,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق سوفيتيل شهد المدينة,0.5874244944632848,1.3100743575507992,2.024534411170291,"Lat: 24.4721174, Lng: 39.6116892",2026-03-20,2026-03-25,Hotels in Al Haram Madinah,High spiritual tourism season during Ramadan,24.4721174,39.6116892,0.0,True,False,False,False,False,True,False,False,False,True,False
اعمار ايليت,0.5911569527025347,-0.4477737133952027,-0.17030806910300533,"Lat: 24.4711553, Lng: 39.6066329",2026-03-20,2026-03-25,Hotels in Al Haram Madinah,High spiritual tourism season during Ramadan,24.4711553,39.6066329,0.0,True,False,False,False,False,True,False,False,False,True,False
Al Awali Economic Apartments,0.057415424489808395,-2.864814810945955,-0.34960161495359415,"Lat: 24.462636947631836, Lng: 39.619197845458984",2026-03-20,2026-03-25,Hotels in Al Haram Madinah,High spiritual tourism season during Ramadan,24.46263694763184,39.61919784545898,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق آفاق الإيمان,-0.18021775007576438,-2.6450838020777043,-0.3467475960315836,"Lat: 24.4568184, Lng: 39.616189",2026-03-20,2026-03-25,Hotels in Quba Madinah,High spiritual tourism season during Ramadan,24.4568184,39.616189,0.0,True,False,False,False,False,True,False,True,False,False,False
فندق لومين - Lumain,-0.08255175948206038,0.8706123398142984,-0.32106142573348906,"Lat: 24.451777999999997, Lng: 39.619909",2026-03-20,2026-03-25,Hotels in Quba Madinah,High spiritual tourism season during Ramadan,24.451778,39.619909,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق ارتال طيبة,-0.06575569740543613,-0.667504722263453,0.06168289755756324,"Lat: 24.4596911, Lng: 39.619664",2026-03-20,2026-03-25,Hotels in Quba Madinah,High spiritual tourism season during Ramadan,24.4596911,39.619664,0.0,True,False,False,False,False,True,False,False,True,False,False
"Luma Serviced Apartment, Medina",-0.006658441950647087,-0.008311695658702966,-0.3233038691722116,"Lat: 24.4520721, Lng: 39.6768729",2026-03-20,2026-03-25,Hotels in Quba Madinah,High spiritual tourism season during Ramadan,24.4520721,39.6768729,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق جوهرة العالية,-0.14102693856364112,-1.766159766604704,-0.3058739678985045,"Lat: 24.420339, Lng: 39.618314",2026-03-20,2026-03-25,Hotels in Quba Madinah,High spiritual tourism season during Ramadan,24.420339,39.618314,0.0,True,False,False,False,False,True,False,True,False,False,False
Rewaq Resident | رواق ريزدنت,0.16316840793522036,1.5298053664190485,-0.3471553130204423,"Lat: 24.4358546, Lng: 39.6748747",2026-03-20,2026-03-25,Hotels in Quba Madinah,High spiritual tourism season during Ramadan,24.4358546,39.6748747,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق راسيا,0.06736864646114128,1.3100743575507992,-0.3034276659653527,"Lat: 24.4549885, Lng: 39.6192949",2026-03-20,2026-03-25,Hotels in Quba Madinah,High spiritual tourism season during Ramadan,24.4549885,39.6192949,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق تاج الايمان Taj Aleiman Hotel,-0.06948815564468595,0.650881330946049,-0.3171881143393319,"Lat: 24.448663999999997, Lng: 39.602879",2026-03-20,2026-03-25,Hotels in Quba Madinah,High spiritual tourism season during Ramadan,24.448664,39.602879,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق النخبة الماسي,-0.02780903863972948,-1.5464287577364535,-0.3488881102230915,"Lat: 24.442355799999998, Lng: 39.6744789",2026-03-20,2026-03-25,Hotels in Quba Madinah,High spiritual tourism season during Ramadan,24.4423558,39.6744789,0.0,True,False,False,False,False,True,False,False,True,False,False
ان طيبة,-0.16839829898480657,-1.5464287577364535,-0.3278906852968713,"Lat: 24.4452329, Lng: 39.6114606",2026-03-20,2026-03-25,Hotels in Quba Madinah,High spiritual tourism season during Ramadan,24.4452329,39.6114606,0.0,True,False,False,False,False,True,False,True,False,False,False
فندق الأندلس الماسي Alandalus diamond hotel,-0.11241142539605906,-1.1069667399999528,-0.2563363537521793,"Lat: 24.456194099999998, Lng: 39.6191694",2026-03-20,2026-03-25,Hotels in Quba Madinah,High spiritual tourism season during Ramadan,24.4561941,39.6191694,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق اللؤلؤة البلاتيني,-0.0632673919126029,-0.4477737133952027,-0.35092669516738473,"Lat: 24.451004599999997, Lng: 39.6774276",2026-03-20,2026-03-25,Hotels in Quba Madinah,High spiritual tourism season during Ramadan,24.4510046,39.6774276,0.0,True,False,False,False,False,True,False,False,True,False,False
Marina Palace Furnished units,-0.13418409845834975,-0.22804270452695236,-0.34593216205386634,"Lat: 24.4474005, Lng: 39.6182605",2026-03-20,2026-03-25,Hotels in Quba Madinah,High spiritual tourism season during Ramadan,24.4474005,39.6182605,0.0,True,False,False,False,False,True,False,True,False,False,False
فندق رؤيا الأندلس النخبة Roaya Al-Andalus Elite Hotel,0.04621804977205889,-2.6450838020777043,-0.30658747262900715,"Lat: 24.464220599999997, Lng: 39.6032825",2026-03-20,2026-03-25,Hotels in Quba Madinah,High spiritual tourism season during Ramadan,24.4642206,39.6032825,0.0,True,False,False,False,False,True,False,False,True,False,False
حياة روز للشقق المخدومة,-0.0514479408216451,1.0903433486825478,-0.34695145452601295,"Lat: 24.421652899999998, Lng: 39.599155599999996",2026-03-20,2026-03-25,Hotels in Quba Madinah,High spiritual tourism season during Ramadan,24.4216529,39.5991556,0.0,True,False,False,False,False,True,False,False,True,False,False
دار الرضا | Dar Alreda,-0.12112049462097534,-0.4477737133952027,-0.3465437375371543,"Lat: 24.4583966, Lng: 39.6218086",2026-03-20,2026-03-25,Hotels in Quba Madinah,High spiritual tourism season during Ramadan,24.4583966,39.6218086,0.0,True,False,False,False,False,True,False,False,True,False,False
أزهار طيبة - Three-Bedroom Apartment,-0.040250566103895595,-0.008311695658702966,-0.3538826433366099,"Lat: 24.405420303344727, Lng: 39.64638137817383",2026-03-20,2026-03-25,Hotels in Quba Madinah,High spiritual tourism season during Ramadan,24.405420303344727,39.64638137817383,0.0,True,False,False,False,False,True,False,False,True,False,False
الينبوع الأخضر - Double Room,-0.14600354954930755,1.9692673841555492,-0.35306720935889263,"Lat: 24.39533042907715, Lng: 39.601051330566406",2026-03-20,2026-03-25,Hotels in Quba Madinah,High spiritual tourism season during Ramadan,24.39533042907715,39.601051330566406,0.0,True,False,False,False,False,True,False,True,False,False,False
فندق روڤ المدينة,0.1693891716673034,0.43115032207779774,0.2212021694485078,"Lat: 24.472725, Lng: 39.6127616",2026-03-20,2026-03-25,Hotels in Al Azhari Madinah,High spiritual tourism season during Ramadan,24.472725,39.6127616,0.0,True,False,False,False,False,True,False,False,True,False,False
غُرفة بأثاث مُريح و هادئ - One-Bedroom Apartment,-0.0962374396926431,-0.008311695658702966,-0.3538826433366099,"Lat: 24.453800201416016, Lng: 39.64899826049805",2026-03-20,2026-03-25,Hotels in Al Azhari Madinah,High spiritual tourism season during Ramadan,24.453800201416016,39.64899826049805,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق أبراج المرزم,-0.19141512479351386,-0.22804270452695236,-0.3308466334660965,"Lat: 24.4859738, Lng: 39.6334588",2026-03-20,2026-03-25,Hotels in Al Aridh Madinah,High spiritual tourism season during Ramadan,24.4859738,39.6334588,0.0,True,False,False,False,False,True,False,True,False,False,False
فندق فاتوران ٢,-0.12609710560664178,0.43115032207779774,-0.31973634551969843,"Lat: 24.4835353, Lng: 39.644233899999996",2026-03-20,2026-03-25,Hotels in Al Aridh Madinah,High spiritual tourism season during Ramadan,24.4835353,39.6442339,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق الياسمين الذهبى,-0.10059197430510124,0.21141931320954838,-0.3246289493860022,"Lat: 24.470705799999998, Lng: 39.642002100000006",2026-03-20,2026-03-25,Hotels in Al Aridh Madinah,High spiritual tourism season during Ramadan,24.4707058,39.642002100000006,0.0,True,False,False,False,False,True,False,False,True,False,False
شقق هذا منزلي الفندقيه Myhome فرع الربوة,-0.06824400289826935,0.43115032207779774,-0.3285022607801593,"Lat: 24.4808571, Lng: 39.6513473",2026-03-20,2026-03-25,Hotels in Al Aridh Madinah,High spiritual tourism season during Ramadan,24.4808571,39.6513473,0.0,True,False,False,False,False,True,False,False,True,False,False
Belvedere Hotel فندق بيلفيديري طمأنينة سابقا,0.05181673713093365,1.5298053664190485,-0.2991466375823369,"Lat: 24.4823782, Lng: 39.6380023",2026-03-20,2026-03-25,Hotels in Al Aridh Madinah,High spiritual tourism season during Ramadan,24.4823782,39.6380023,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق السد الخليجى,-0.15533469514743214,0.43115032207779774,-0.3475630300093009,"Lat: 24.4823399, Lng: 39.6480264",2026-03-20,2026-03-25,Hotels in Al Aridh Madinah,High spiritual tourism season during Ramadan,24.4823399,39.6480264,0.0,True,False,False,False,False,True,False,True,False,False,False
Hotel Elite Haven,0.025689529456184808,0.650881330946049,-0.34348586012071447,"Lat: 24.4864699, Lng: 39.6465919",2026-03-20,2026-03-25,Hotels in Al Aridh Madinah,High spiritual tourism season during Ramadan,24.4864699,39.6465919,0.0,True,False,False,False,False,True,False,False,True,False,False
Vatoran Hotel 2,-0.06762192652506105,1.9692673841555492,-0.35245563387560463,"Lat: 24.483639, Lng: 39.644265999999995",2026-03-20,2026-03-25,Hotels in Al Aridh Madinah,High spiritual tourism season during Ramadan,24.483639,39.644266,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق ولاونج دان,-0.1074348144103926,-0.667504722263453,-0.32401737390271423,"Lat: 24.482473, Lng: 39.6482075",2026-03-20,2026-03-25,Hotels in Al Aridh Madinah,High spiritual tourism season during Ramadan,24.482473,39.6482075,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق دان الذهبي,-0.015989587548771673,0.21141931320954838,-0.33043891647723783,"Lat: 24.4744301, Lng: 39.649006899999996",2026-03-20,2026-03-25,Hotels in Al Aridh Madinah,High spiritual tourism season during Ramadan,24.4744301,39.6490069,0.0,True,False,False,False,False,True,False,False,True,False,False
شقق ماريوت التنفيذية المدينة المنورة,0.2981589809214227,0.43115032207779774,-0.2572537169771112,"Lat: 24.486303, Lng: 39.649854",2026-03-20,2026-03-25,Hotels in Al Aridh Madinah,High spiritual tourism season during Ramadan,24.486303,39.649854,0.0,True,False,False,False,False,True,False,False,False,True,False
Jawar Al Taiba Suites,-0.08224072129545623,0.43115032207779774,-0.352047916886746,"Lat: 24.4904922, Lng: 39.6316468",2026-03-20,2026-03-25,Hotels in Al Aridh Madinah,High spiritual tourism season during Ramadan,24.4904922,39.6316468,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق دان البلاتيني,-0.006658441950647087,-0.22804270452695236,-0.34338393087349983,"Lat: 24.485355499999997, Lng: 39.647143199999995",2026-03-20,2026-03-25,Hotels in Al Aridh Madinah,High spiritual tourism season during Ramadan,24.4853555,39.6471432,0.0,True,False,False,False,False,True,False,False,True,False,False
لمار طيبة للشقق المخدومة,-0.10370235617114278,-1.1069667399999528,-0.34328200162628514,"Lat: 24.4752624, Lng: 39.6569311",2026-03-20,2026-03-25,Hotels in Al Aridh Madinah,High spiritual tourism season during Ramadan,24.4752624,39.6569311,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق صلة,-0.04273887159672882,0.43115032207779774,-0.284978472219499,"Lat: 24.4821536, Lng: 39.648542",2026-03-20,2026-03-25,Hotels in Al Aridh Madinah,High spiritual tourism season during Ramadan,24.4821536,39.648542,0.0,True,False,False,False,False,True,False,False,True,False,False
اليوم للغرف و الشقق المخدومة - Apartment,0.02195707121693497,-0.008311695658702966,-0.3538826433366099,"Lat: 24.478260040283203, Lng: 39.655738830566406",2026-03-20,2026-03-25,Hotels in Al Aridh Madinah,High spiritual tourism season during Ramadan,24.478260040283203,39.655738830566406,0.0,True,False,False,False,False,True,False,False,True,False,False
مساكن ود الفندقية - One-Bedroom Apartment,0.07483356293964095,-0.008311695658702966,-0.3538826433366099,"Lat: 24.489580154418945, Lng: 39.64912033081055",2026-03-20,2026-03-25,Hotels in Al Aridh Madinah,High spiritual tourism season during Ramadan,24.489580154418945,39.64912033081055,0.0,True,False,False,False,False,True,False,False,True,False,False
فندق فيو المدينه,-0.08224072129545623,1.3100743575507992,-0.18202993253269137,"Lat: 24.4643496, Lng: 39.6129471",2026-03-20,2026-03-25,Hotels in Bani Khidrah Madinah,High spiritual tourism season during Ramadan,24.4643496,39.6129471,0.0,True,False,False,False,False,True,False,False,True,False,False
كراون بلازا المدينة,-0.08224072129545623,0.8706123398142984,0.792821387828327,"Lat: 24.4639296, Lng: 39.6101601",2026-03-20,2026-03-25,Hotels in Bani Khidrah Madinah,High spiritual tourism season during Ramadan,24.4639296,39.6101601,0.0,True,False,False,False,False,True,False,False,True,False,False
